1789399972,781795830,map,-0.09342666666666669,-0.04769333333333334,0.686
1789399972,881863905,map,-0.09473333333333335,-0.04769333333333334,0.686
1789399972,982177821,map,-0.09473333333333335,-0.04769333333333334,0.686
1789399973,81761581,map,0.5690171428571429,0.09550857142857141,0.732
1789399973,181756419,map,-0.09514761904761904,-0.04790190476190476,0.689
1789399973,281801510,map,-0.09645999999999999,-0.04790190476190476,0.689
1789399973,381775819,map,0.5689228571428572,0.09677047619047618,0.731
1789399973,482180342,map,0.5701228571428572,0.09650571428571429,0.729
1789399973,582263644,map,0.5687342857142857,0.09789428571428571,0.729
1789399973,681829873,map,0.56864,0.09776,0.728
1789399973,781723702,map,0.56864,0.09776,0.728
1789399973,881683872,map,-0.09865333333333334,-0.046386666666666666,0.686
1789399973,981815778,map,-0.09865333333333334,-0.046386666666666666,0.686
1789399974,81693732,map,0.5684514285714286,0.09610857142857143,0.726
1789399974,181917346,map,0.56864,0.09637333333333332,0.728
1789399974,281766920,map,-0.09807809523809526,-0.04611619047619048,0.682
1789399974,381999695,map,-0.09807809523809526,-0.04611619047619048,0.682
1789399974,482085282,map,0.5672533333333334,0.09637333333333332,0.728
1789399974,581786936,map,-0.09779047619047619,-0.04598095238095238,0.68
1789399974,681639896,map,-0.09807809523809526,-0.04611619047619048,0.682
1789399974,781642518,map,0.5673457142857143,0.09511714285714284,0.729
1789399974,881792496,map,0.56864,0.09637333333333332,0.728
1789399974,981712084,map,0.5687342857142857,0.09511714285714284,0.729
1789399975,81721390,map,-0.09706285714285716,-0.047554285714285716,0.684
1789399975,181767063,map,0.5687342857142857,0.09511714285714284,0.729
1789399975,281821421,map,-0.09706285714285716,-0.046251428571428575,0.684
1789399975,381807310,map,-0.09692095238095239,-0.04618380952380952,0.683
1789399975,481789294,map,-0.09706285714285716,-0.047554285714285716,0.684
1789399975,582187022,map,0.5687342857142857,0.09511714285714284,0.729
1789399975,681871466,map,0.5687342857142857,0.09511714285714284,0.729
1789399975,781787510,map,0.5687342857142857,0.09511714285714284,0.729
1789399975,881819143,map,0.5687342857142857,0.09511714285714284,0.729
1789399975,982212197,map,-0.09473333333333335,-0.046386666666666666,0.686
